CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
346633913,12/28/2015,18:00:00,,,12/29/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,OTHER,,,1015693,180982,40.663382884,-73.886665968,"(40.663382884, -73.886665968)"
867939619,12/28/2015,17:55:00,12/28/2015,18:08:00,12/29/2015,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CLOTHING/BOUTIQUE,,,982199,197966,40.710055671,-74.007399396,"(40.710055671, -74.007399396)"
123486558,12/28/2015,17:43:00,,,12/29/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,981309,200788,40.717801138,-74.010610857,"(40.717801138, -74.010610857)"
422275866,12/28/2015,17:30:00,12/29/2015,10:00:00,12/29/2015,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,,STREET,,,988449,198573,40.711720984,-73.984855288,"(40.711720984, -73.984855288)"
727061189,12/28/2015,17:30:00,,,12/29/2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,19,,TRANSIT - NYC SUBWAY,,,994201,219031,40.767868519,-73.964077066,"(40.767868519, -73.964077066)"
272748004,12/28/2015,17:30:00,12/29/2015,12:00:00,12/29/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,STREET,,,1001960,235143,40.812079487,-73.936023611,"(40.812079487, -73.936023611)"
280582174,12/28/2015,17:30:00,12/29/2015,08:30:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,OPPOSITE OF,STREET,,,998930,201765,40.720471079,-73.947042456,"(40.720471079, -73.947042456)"
625260089,12/28/2015,17:29:00,,,12/29/2015,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,993085,219650,40.769568699,-73.968105155,"(40.769568699, -73.968105155)"
887506827,12/28/2015,17:12:00,12/29/2015,12:30:00,12/29/2015,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1015417,216928,40.762046993,-73.887494397,"(40.762046993, -73.887494397)"
927943280,12/28/2015,17:00:00,12/29/2015,07:30:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,GROCERY/BODEGA,,,985062,201561,40.71992329,-73.997072132,"(40.71992329, -73.997072132)"
493352629,12/28/2015,17:00:00,12/29/2015,11:30:00,12/29/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1012516,256867,40.871678026,-73.897798251,"(40.871678026, -73.897798251)"
521921749,12/28/2015,17:00:00,12/29/2015,09:00:00,12/29/2015,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,REAR OF,OTHER,,,1035363,185093,40.674574939,-73.815734963,"(40.674574939, -73.815734963)"
619644391,12/28/2015,17:00:00,,,12/29/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,1,,TRANSIT - NYC SUBWAY,,,981604,198068,40.710335478,-74.0095456,"(40.710335478, -74.0095456)"
215827555,12/28/2015,16:30:00,12/29/2015,06:20:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,OPPOSITE OF,STREET,,,999650,242455,40.832153187,-73.944351765,"(40.832153187, -73.944351765)"
460600258,12/28/2015,16:00:00,12/29/2015,05:00:00,12/29/2015,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE-HOUSE,,,1011581,235322,40.812546267,-73.90126679,"(40.812546267, -73.90126679)"
582531956,12/28/2015,16:00:00,12/29/2015,00:30:00,12/29/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,1041860,190317,40.688873698,-73.792268178,"(40.688873698, -73.792268178)"
805562850,12/28/2015,16:00:00,,,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1012210,261569,40.884584528,-73.89888505,"(40.884584528, -73.89888505)"
345530537,12/28/2015,16:00:00,12/29/2015,05:00:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,FRONT OF,STREET,,,998775,231473,40.80201216,-73.947537444,"(40.80201216, -73.947537444)"
614955860,12/28/2015,16:00:00,12/29/2015,05:15:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,OPPOSITE OF,STREET,,,1024475,267450,40.900678609,-73.854493827,"(40.900678609, -73.854493827)"
245945585,12/28/2015,16:00:00,12/29/2015,11:00:00,12/29/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,PARKING LOT/GARAGE (PRIVATE),,,1033920,213949,40.753785827,-73.82072418,"(40.753785827, -73.82072418)"
687608667,12/28/2015,16:00:00,12/28/2015,23:30:00,12/29/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,CLOTHING/BOUTIQUE,,,1039793,195661,40.703554914,-73.799677386,"(40.703554914, -73.799677386)"
122631924,12/24/2015,21:55:00,,,12/24/2015,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,FRONT OF,STREET,,,989936,211333,40.746743241,-73.97948077,"(40.746743241, -73.97948077)"
226323714,12/28/2015,16:00:00,12/29/2015,10:45:00,12/29/2015,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,OPPOSITE OF,STREET,,,1016973,174004,40.644225174,-73.882086103,"(40.644225174, -73.882086103)"
437092431,12/28/2015,15:38:00,12/29/2015,01:20:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,STREET,,,987451,222917,40.778539594,-73.988443579,"(40.778539594, -73.988443579)"
688930846,12/28/2015,15:22:00,,,12/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,LINDEN,1016409,178125,40.655538482,-73.884098793,"(40.655538482, -73.884098793)"
157128755,12/28/2015,15:15:00,,,12/29/2015,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DEPARTMENT STORE,,,992359,217816,40.764535539,-73.970728388,"(40.764535539, -73.970728388)"
517415961,12/28/2015,15:00:00,12/28/2015,16:00:00,12/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998455,224929,40.784051167,-73.948707117,"(40.784051167, -73.948707117)"
531365868,12/28/2015,15:00:00,,,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1012010,259448,40.878763677,-73.899617132,"(40.878763677, -73.899617132)"
135660563,12/28/2015,15:00:00,12/29/2015,12:40:00,12/29/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,FRONT OF,STREET,,,984620,186640,40.678968651,-73.998667478,"(40.678968651, -73.998667478)"
938842376,12/28/2015,15:00:00,12/28/2015,21:00:00,12/29/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,CLOTHING/BOUTIQUE,,,987350,201914,40.720891684,-73.988817939,"(40.720891684, -73.988817939)"
952290764,12/28/2015,15:00:00,12/28/2015,15:30:00,12/29/2015,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,FRONT OF,STREET,,,980056,198401,40.711248886,-74.015129462,"(40.711248886, -74.015129462)"
195862093,12/28/2015,15:00:00,12/29/2015,06:50:00,12/29/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1037096,188971,40.685208971,-73.809456969,"(40.685208971, -73.809456969)"
788369445,12/28/2015,14:45:00,12/28/2015,16:40:00,12/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1059698,177500,40.653559983,-73.728090771,"(40.653559983, -73.728090771)"
872107099,12/28/2015,14:30:00,12/28/2015,14:40:00,12/29/2015,238,FRAUDULENT ACCOSTING,466,"ACCOSTING,FRAUDULENT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,,,990629,215748,40.758860827,-73.976975558,"(40.758860827, -73.976975558)"
639828366,12/28/2015,14:10:00,12/28/2015,14:50:00,12/29/2015,126,MISCELLANEOUS PENAL LAW,197,COERCION 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,45,REAR OF,RESIDENCE - PUBLIC HOUSING,,THROGGS NECK ADDITION,1032398,238443,40.821023597,-73.826042057,"(40.821023597, -73.826042057)"
240021004,12/28/2015,14:00:00,12/29/2015,14:13:00,12/29/2015,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,BANK,,,993436,232134,40.803833587,-73.966820898,"(40.803833587, -73.966820898)"
122448663,12/28/2015,13:45:00,12/29/2015,12:20:00,12/29/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,GROCERY/BODEGA,,,1010017,180192,40.661232846,-73.907127965,"(40.661232846, -73.907127965)"
502451102,12/28/2015,13:30:00,,,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,RESIDENCE-HOUSE,,,1010674,256809,40.871524539,-73.904458713,"(40.871524539, -73.904458713)"
946168958,12/28/2015,13:30:00,,,12/29/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,,RESIDENCE - APT. HOUSE,,,1019475,238498,40.821235542,-73.87273267,"(40.821235542, -73.87273267)"
945892670,12/28/2015,13:29:00,12/28/2015,13:39:00,12/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1034550,190629,40.689774627,-73.818624563,"(40.689774627, -73.818624563)"
865554911,12/28/2015,13:25:00,12/29/2015,09:30:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1010158,191892,40.69334628,-73.906574775,"(40.69334628, -73.906574775)"
535141147,12/28/2015,13:15:00,12/28/2015,13:25:00,12/29/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1012958,250886,40.855260571,-73.896225703,"(40.855260571, -73.896225703)"
958472829,12/28/2015,13:00:00,12/28/2015,13:10:00,12/29/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1020913,213046,40.751370821,-73.867676058,"(40.751370821, -73.867676058)"
296698873,12/28/2015,13:00:00,12/29/2015,06:30:00,12/29/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,OPPOSITE OF,STREET,,,1008652,194654,40.700931605,-73.911995542,"(40.700931605, -73.911995542)"
935487857,12/28/2015,12:34:00,12/28/2015,12:35:00,12/29/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,989399,158601,40.602006104,-73.98145907,"(40.602006104, -73.98145907)"
347223740,12/28/2015,12:30:00,12/28/2015,13:30:00,12/29/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,CHAIN STORE,,,1009141,183299,40.669763375,-73.910273908,"(40.669763375, -73.910273908)"
485203151,12/28/2015,12:15:00,12/28/2015,12:23:00,12/29/2015,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998362,234740,40.810979844,-73.949022325,"(40.810979844, -73.949022325)"
423134976,12/28/2015,12:00:00,12/28/2015,19:00:00,12/29/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,984172,160685,40.607727755,-74.000282354,"(40.607727755, -74.000282354)"
511829599,12/28/2015,12:00:00,,,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1009627,266218,40.897352364,-73.908208758,"(40.897352364, -73.908208758)"
178705935,12/28/2015,12:00:00,12/28/2015,18:30:00,12/29/2015,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,PUBLIC SCHOOL,,,992460,227653,40.791535421,-73.970351765,"(40.791535421, -73.970351765)"
378977142,12/28/2015,12:00:00,,,12/29/2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1010492,241990,40.830851337,-73.905174781,"(40.830851337, -73.905174781)"
547712373,12/28/2015,11:30:00,12/28/2015,12:00:00,12/29/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,CHAIN STORE,,,990421,188642,40.684461543,-73.97775121,"(40.684461543, -73.97775121)"
387220811,12/28/2015,11:00:00,12/28/2015,11:15:00,12/29/2015,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,INSIDE,RESIDENCE-HOUSE,,,933421,141249,40.5542341,-74.182914029,"(40.5542341, -74.182914029)"
180935479,12/28/2015,11:00:00,,,12/29/2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,,RESIDENCE - APT. HOUSE,,,985221,205984,40.732063336,-73.996497897,"(40.732063336, -73.996497897)"
654015471,12/28/2015,11:00:00,12/28/2015,14:00:00,12/29/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1013724,253001,40.861063085,-73.893447414,"(40.861063085, -73.893447414)"
610598872,12/28/2015,10:00:00,12/28/2015,23:45:00,12/29/2015,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1059582,192405,40.694471656,-73.728342241,"(40.694471656, -73.728342241)"
346935623,12/28/2015,10:00:00,12/28/2015,22:00:00,12/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE - APT. HOUSE,,,1033650,152641,40.585510949,-73.822147979,"(40.585510949, -73.822147979)"
935200062,12/28/2015,10:00:00,12/28/2015,16:00:00,12/29/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,CHURCH,,,988885,223197,40.779307484,-73.983265634,"(40.779307484, -73.983265634)"
299546256,12/28/2015,10:00:00,,,12/29/2015,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,COMMERCIAL BUILDING,,,1044750,181494,40.664637342,-73.781926502,"(40.664637342, -73.781926502)"
988506924,12/28/2015,10:00:00,12/28/2015,17:00:00,12/29/2015,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,RESIDENCE - APT. HOUSE,,,988037,189466,40.686724576,-73.986346528,"(40.686724576, -73.986346528)"
805191422,12/28/2015,09:55:00,12/29/2015,17:00:00,12/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1056603,188228,40.683031654,-73.739129783,"(40.683031654, -73.739129783)"
352288708,12/28/2015,09:00:00,,,12/29/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE - APT. HOUSE,,,941077,164533,40.618184532,-74.155512062,"(40.618184532, -74.155512062)"
183633022,12/28/2015,08:30:00,12/29/2015,07:45:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,,STREET,,,1001475,243456,40.834897272,-73.937754347,"(40.834897272, -73.937754347)"
899462975,12/28/2015,08:15:00,12/28/2015,22:45:00,12/29/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,997735,185303,40.675288624,-73.951386447,"(40.675288624, -73.951386447)"
613379722,12/28/2015,08:00:00,12/28/2015,16:00:00,12/29/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,989169,212064,40.748750113,-73.982248326,"(40.748750113, -73.982248326)"
690538078,12/28/2015,08:00:00,12/28/2015,08:15:00,12/29/2015,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,963040,170164,40.633720244,-74.076418342,"(40.633720244, -74.076418342)"
583322118,12/28/2015,08:00:00,12/29/2015,16:00:00,12/29/2015,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,PARKING LOT/GARAGE (PUBLIC),,,1035488,226623,40.788563633,-73.814968084,"(40.788563633, -73.814968084)"
338616669,12/28/2015,07:00:00,12/28/2015,23:00:00,12/29/2015,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE-HOUSE,,,1043229,248346,40.848138723,-73.786822571,"(40.848138723, -73.786822571)"
635209201,12/28/2015,06:25:00,12/28/2015,06:35:00,12/29/2015,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1048103,197334,40.708090827,-73.769690405,"(40.708090827, -73.769690405)"
284888957,12/28/2015,05:38:00,12/28/2015,06:25:00,12/29/2015,114,ARSON,263,"ARSON 2,3,4",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1013882,239395,40.823718083,-73.892936332,"(40.823718083, -73.892936332)"
157433253,12/28/2015,05:15:00,12/28/2015,05:30:00,12/29/2015,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,26,INSIDE,RESIDENCE - PUBLIC HOUSING,,MANHATTANVILLE,996894,236589,40.816057056,-73.954321942,"(40.816057056, -73.954321942)"
378438217,12/28/2015,02:48:00,12/28/2015,03:00:00,12/29/2015,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,,,994397,149012,40.575681898,-73.963474873,"(40.575681898, -73.963474873)"
555516536,12/28/2015,02:00:00,12/28/2015,07:00:00,12/29/2015,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,HOSPITAL,,,987618,219846,40.77011044,-73.987842129,"(40.77011044, -73.987842129)"
269789477,12/28/2015,01:30:00,12/28/2015,01:45:00,12/29/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE-HOUSE,,,1053342,213410,40.752175985,-73.750628915,"(40.752175985, -73.750628915)"
598093344,12/28/2015,01:00:00,12/28/2015,17:00:00,12/29/2015,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE-HOUSE,,,1027062,246272,40.842539396,-73.845271095,"(40.842539396, -73.845271095)"
892711911,12/28/2015,00:30:00,12/28/2015,10:00:00,12/29/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1011655,193939,40.698960308,-73.901168129,"(40.698960308, -73.901168129)"
247250604,12/28/2015,00:23:00,12/29/2015,09:00:00,12/29/2015,121,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,990886,213048,40.751449824,-73.976050545,"(40.751449824, -73.976050545)"
911965529,12/27/2015,23:00:00,12/29/2015,07:00:00,12/29/2015,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,,,1027477,186242,40.677770699,-73.844157194,"(40.677770699, -73.844157194)"
342233880,12/27/2015,22:00:00,12/29/2015,08:00:00,12/29/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,OPPOSITE OF,STREET,,,1002128,235489,40.813028822,-73.935415785,"(40.813028822, -73.935415785)"
358697841,12/27/2015,20:00:00,12/27/2015,20:13:00,12/29/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1013888,179945,40.660542776,-73.893176595,"(40.660542776, -73.893176595)"
